map   0  33      0.999746      151175.3        2632.4        -235.0         232.8         6.856
map   0  34      0.999709      147798.7        2453.4        -246.1         219.3         6.844
map   0  35      0.999694      150519.7        2617.4        -236.7         208.7         6.806
map   0  36      0.999716      149578.6        2548.5        -240.7         215.5         6.854
map   0  37      0.999682      151599.2        2628.3        -233.3         200.4         6.817
map   0  38      0.999741      170070.5        2768.0        -244.9         189.2         6.983
map   0  39      0.999749      153535.5        2569.3        -244.6         231.5         6.876
map   0  40      0.999721      150214.2        2567.6        -241.7         218.3         6.840
map   0  41      0.999692      148834.8        2561.9        -235.9         207.1         6.810
map   0  42      0.999702      147193.8        2517.0        -238.9         213.8         6.843
map   0  43      0.999690      152872.0        2612.2        -235.2         198.8         6.838
map   0  44      0.999703      161572.4        2807.6        -232.5         187.6         6.874
map   0  45      0.999746      156535.7        2613.5        -238.7         231.8         6.843
map   0  46      0.999740      150989.8        2504.8        -245.2         218.9         6.888
map   0  47      0.999692      147659.7        2551.8        -234.8         207.5         6.795
map   0  48      0.999689      145634.2        2412.6        -239.7         214.0         6.874
map   0  49      0.999691      147292.0        2536.2        -235.2         199.9         6.834
map   0  50      0.999712      156447.1        2690.3        -235.0         188.4         6.876
map   0  51      0.999715      150681.3        2488.9        -240.9         231.6         6.817
map   0  52      0.999716      150333.8        2478.9        -242.9         219.0         6.842
map   0  53      0.999678      144646.3        2474.7        -236.2         207.9         6.811
map   0  54      0.999689      144853.1        2436.4        -237.9         214.4         6.822
map   0  55      0.999689      147766.8        2523.4        -234.4         200.4         6.813
map   0  56      0.999711      155330.2        2662.0        -233.8         188.8         6.894
map   0  57      1.000072      411331.6        5294.8        -657.9         223.0        18.421
map   0  58      0.999706      150461.8        2503.0        -241.9         217.1         6.826
map   0  59      0.999719      153991.9        2665.8        -235.4         206.9         6.837
map   0  60      0.999681      143421.7        2446.1        -235.9         213.0         6.818
map   0  61      0.999688      150229.3        2577.9        -235.6         198.7         6.837
map   0  62      0.999740      171678.9        2785.2        -243.9         187.5         6.979
map   0  63      0.999763      167918.5        2844.2        -236.8         231.1         6.852
map   0  64      0.999666      141865.3        2399.2        -237.7         217.1         6.820
map   0  65      0.999682      150539.4        2579.7        -234.8         206.4         6.815
map   0  66      0.999790      159317.5        2403.5        -269.3         213.2         7.135
map   0  67      0.999688      146499.3        2533.4        -233.3         199.0         6.849
map   0  68      0.999717      156106.1        2615.0        -237.6         188.0         6.913
map   0  69      0.999732      149333.4        2449.8        -244.3         231.2         6.845
map   0  70      0.999725      150858.7        2518.4        -241.3         218.3         6.844
map   0  71      0.999703      150340.6        2574.4        -234.8         207.5         6.839
map   0  72      0.999685      145976.1        2453.4        -239.5         213.6         6.829
map   0  73      0.999693      150573.1        2581.8        -233.3         199.8         6.843
map   0  74      0.999708      154966.8        2643.1        -234.1         188.3         6.928
map   0  75      0.999723      149763.7        2515.5        -236.8         230.2         6.830
map   0  76      0.999701      143157.9        2380.7        -239.8         216.7         6.850
map   0  77      0.999677      144353.9        2437.4        -232.2         206.0         6.814
map   0  78      0.999696      149919.7        2522.2        -239.1         212.5         6.844
map   0  79      0.999693      178054.3        2820.2        -232.3         197.0         6.835
map   1   0      0.999746      146987.0        2675.5        -242.8         222.7         6.892
map   1   1      0.999713      148981.8        2737.1        -237.5         208.0         6.856
map   1   2      0.999707      149379.1        2835.3        -228.7         197.3         6.872
map   1   3      0.999770      157415.5        2862.8        -236.5         237.2         6.885
map   1   4      0.999727      143953.4        2602.9        -242.3         224.9         6.850
map   1   5      0.999736      149524.6        2690.8        -242.3         214.9         6.876
map   1   6      0.999720      148733.5        2652.1        -241.0         220.8         6.827
map   1   7      0.999718      149758.8        2783.3        -235.7         206.5         6.849
map   1   8      0.999699      149191.6        2771.7        -232.5         195.5         6.829
map   1   9      0.999763      149614.6        2681.9        -241.8         236.8         6.868
map   1  10      0.999740      149432.5        2631.1        -246.5         224.2         6.879
map   1  11      0.999725      148967.2        2724.5        -239.8         213.5         6.847
map   1  12      0.999735      150618.2        2713.0        -243.0         220.1         6.865
map   1  13      0.999696      147307.3        2734.3        -233.5         205.0         6.811
map   1  14      0.999717      149109.1        2791.7        -234.4         194.6         6.872
map   1  15      0.999754      151301.5        2659.9        -244.1         236.8         6.870
map   1  16      0.999736      150692.0        2684.4        -245.9         224.3         6.856
map   1  17      0.999729      151600.6        2778.2        -238.3         214.1         6.840
map   1  18      0.999755      149232.2        2710.8        -239.8         220.8         6.894
map   1  19      0.999732      149886.0        2726.6        -241.6         205.6         6.887
map   1  20      0.999710      150814.1        2784.4        -236.1         194.5         6.859
map   1  21      0.999751      148289.3        2653.7        -243.0         236.1         6.897
map   1  22      0.999736      146688.7        2643.2        -242.6         223.2         6.889
map   1  23      0.999720      149624.8        2772.5        -237.6         212.4         6.838
map   1  24      0.999733      139736.7        2520.2        -245.6         219.2         6.884
map   1  25      0.999696      148817.3        2733.8        -237.1         204.2         6.826
map   1  26      0.999713      149873.7        2759.2        -236.5         193.1         6.860
map   1  27      0.999790      162644.2        2893.9        -243.6         236.1         6.905
map   1  28      0.999716      145707.2        2603.3        -243.5         222.7         6.852
map   1  29      0.999740      155445.1        2852.5        -239.4         212.6         6.849
map   1  30      0.999740      147482.0        2667.2        -244.2         218.9         6.859
map   1  31      0.999707      145762.1        2728.3        -234.2         204.4         6.812
map   1  32      0.999707      149510.2        2731.7        -236.1         193.0         6.871
map   1  33      0.999777      151226.8        2689.5        -245.2         236.2         6.900
map   1  34      0.999751      152977.1        2688.8        -249.0         223.3         6.863
map   1  35      0.999749      150597.3        2743.9        -243.2         213.3         6.862
map   1  36      0.999755      150076.2        2622.3        -249.0         219.7         6.892
map   1  37      0.999731      147052.6        2741.3        -236.7         204.9         6.848
map   1  38      0.999710      149712.2        2750.7        -235.7         193.4         6.870
map   1  39      0.999775      149851.5        2628.2        -247.4         235.0         6.901
map   1  40      0.999763      151395.1        2747.6        -243.5         222.5         6.883
map   1  41      0.999722      149631.3        2625.3        -244.4         211.6         6.893
map   1  42      0.999759      152668.2        2721.3        -247.1         218.0         6.885
map   1  43      0.999715      149485.5        2740.1        -237.2         203.4         6.835
map   1  44      0.999720      150646.0        2671.7        -241.7         192.2         6.907
map   1  45      0.999779      150442.4        2648.0        -247.2         235.3         6.920
map   1  46      0.999758      146759.7        2556.3        -251.6         222.7         6.917
map   1  47      0.999742      148669.2        2649.3        -242.6         212.2         6.926
map   1  48      0.999733      147093.2        2589.3        -245.7         218.0         6.882
map   1  49      0.999720      154522.4        2755.9        -240.4         203.5         6.860
map   1  50      0.999714      150832.1        2675.6        -239.8         192.4         6.881
map   1  51      0.999779      152225.3        2639.2        -249.2         235.7         6.899
map   1  52      0.999770      148638.9        2529.6        -253.3         223.3         6.936
map   1  53      0.999740      149320.7        2688.1        -242.8         212.5         6.891
map   1  54      0.999744      150770.1        2648.0        -246.8         218.8         6.883
map   1  55      0.999716      148886.1        2681.8        -240.2         204.2         6.832
map   1  56      0.999707      151123.2        2712.7        -236.2         192.6         6.863
map   1  57      0.999752      151280.9        2696.6        -241.1         234.1         6.859
map   1  58      0.999757      149608.8        2688.6        -242.2         221.5         6.889
map   1  59      0.999727      148999.4        2631.2        -241.4         210.8         6.855
map   1  60      0.999729      147770.8        2615.7        -244.4         217.0         6.866
map   1  61      0.999715      150293.3        2751.0        -235.0         202.7         6.820
map   1  62      0.999730      150244.1        2704.4        -238.5         192.0         6.874
map   1  63      0.999773      151706.0        2693.3        -242.1         234.5         6.898
map   1  64      0.999741      151346.5        2694.3        -243.7         221.0         6.839
map   1  65      0.999721      149063.6        2594.9        -241.7         210.9         6.871
map   1  66      0.999740      151955.0        2682.1        -244.8         217.0         6.873
map   1  67      0.999727      149927.3        2753.5        -235.0         203.1         6.803
map   1  68      0.999705      149275.6        2695.7        -235.2         191.6         6.821
map   1  69      0.999777      152519.5        2659.3        -247.4         234.9         6.894
map   1  70      0.999739      154766.0        2776.2        -236.8         221.6         6.835
map   1  71      0.999727      149720.9        2637.0        -240.8         211.5         6.857
map   1  72      0.999731      147315.8        2536.9        -244.5         217.7         6.882
map   1  73      0.999711      149028.4        2684.0        -236.7         203.2         6.860
map   1  74      0.999726      151516.6        2604.3        -246.4         192.4         6.948
map   1  75      0.999745      148277.8        2631.4        -242.4         233.3         6.850
map   1  76      0.999732      152185.0        2618.4        -244.4         220.5         6.868
map   1  77      0.999727      150282.1        2670.1        -241.1         210.1         6.856
map   1  78      0.999734      150223.5        2616.9        -243.4         216.4         6.869
map   1  79      0.999693      151459.2        2585.8        -236.2         201.2         6.836
map   2   0      0.999768      156144.0        2891.5        -235.9         223.3         6.874
map   2   1      0.999768      154758.8        2923.3        -235.0         209.2         6.876
map   2   2      0.999727      150691.2        2871.2        -229.8         198.2         6.852
map   2   3      0.999798      153362.8        2804.1        -235.1         237.6         6.926
map   2   4      0.999776      148571.7        2730.3        -237.9         225.9         6.891
map   2   5      0.999769      150061.7        2771.0        -240.1         216.0         6.892
map   2   6      0.999760      148429.1        2760.7        -235.6         221.4         6.874
map   2   7      0.999754      153431.8        2940.6        -230.6         207.7         6.872
map   2   8      0.999733      152987.9        2920.0        -229.1         196.7         6.852
map   2   9      0.999787      152762.5        2770.6        -236.4         236.7         6.886
map   2  10      0.999786      148762.7        2747.0        -241.4         224.8         6.918
map   2  11      0.999758      148694.9        2749.5        -237.4         214.6         6.879
map   2  12      0.999776      148720.9        2745.7        -237.4         220.7         6.933
map   2  13      0.999756      150985.9        2876.9        -231.5         206.4         6.901
map   2  14      0.999720      148988.4        2869.4        -228.3         195.2         6.863
map   2  15      0.999794      152990.0        2822.4        -236.1         237.0         6.920
map   2  16      0.999751      147724.6        2722.2        -233.7         224.8         6.887
map   2  17      0.999757      150095.8        2748.1        -239.2         214.7         6.893
map   2  18      0.999762      150965.1        2747.1        -238.6         220.8         6.872
map   2  19      0.999750      152578.2        2859.3        -233.6         206.6         6.890
map   2  20      0.999703      145540.3        2746.1        -229.0         195.2         6.837
map   2  21      0.999807      158456.2        2810.7        -242.9         236.3         6.899
map   2  22      0.999753      147380.9        2687.6        -239.2         223.6         6.881
map   2  23      0.999751      150358.5        2708.8        -239.5         213.1         6.894
map   2  24      0.999753      151434.5        2746.9        -237.7         219.7         6.897
map   2  25      0.999723      147024.3        2685.5        -238.6         204.8         6.869
map   2  26      0.999718      148529.9        2799.5        -230.8         194.0         6.882
map   2  27      0.999780      153958.7        2776.0        -238.0         236.2         6.899
map   2  28      0.999768      149625.8        2720.3        -242.7         223.9         6.901
map   2  29      0.999756      147656.3        2700.0        -240.0         213.3         6.891
map   2  30      0.999765      148956.6        2646.6        -245.6         219.7         6.896
map   2  31      0.999762      150878.5        2818.5        -236.1         205.2         6.913
map   2  32      0.999736      152245.5        2870.5        -231.1         194.1         6.864
map   2  33      0.999791      155007.7        2768.2        -240.8         236.4         6.895
map   2  34      0.999770      149846.4        2679.4        -245.2         224.1         6.910
map   2  35      0.999744      151179.2        2701.0        -240.0         213.5         6.898
map   2  36      0.999770      151132.5        2679.5        -244.2         220.1         6.895
map   2  37      0.999746      148651.0        2752.5        -237.0         205.5         6.883
map   2  38      0.999745      148855.5        2790.9        -232.0         194.9         6.901
map   2  39      0.999799      158523.7        2843.0        -240.4         235.4         6.893
map   2  40      0.999767      150520.6        2707.2        -242.7         222.4         6.887
map   2  41      0.999773      150414.8        2732.1        -240.0         212.7         6.882
map   2  42      0.999769      149343.2        2749.8        -236.7         218.8         6.908
map   2  43      0.999760      146913.0        2657.6        -242.2         204.7         6.918
map   2  44      0.999726      148889.5        2823.4        -226.9         193.1         6.857
map   2  45      0.999787      154800.9        2756.8        -239.3         235.5         6.883
map   2  46      0.999770      151553.1        2766.3        -238.1         223.4         6.901
map   2  47      0.999730      147307.9        2622.0        -236.8         212.6         6.864
map   2  48      0.999772      150703.8        2670.5        -245.5         218.9         6.915
map   2  49      0.999751      150324.3        2813.2        -231.7         204.8         6.887
map   2  50      0.999725      148712.7        2796.8        -229.0         193.6         6.872
map   2  51      0.999801      163772.3        2853.9        -241.6         236.2         6.909
map   2  52      0.999824      150000.0        2814.7        -280.1         221.2         6.700
map   2  53      0.999758      148695.3        2651.7        -243.2         213.2         6.918
map   2  54      0.999775      148875.8        2715.8        -237.8         220.2         6.898
map   2  55      0.999744      150204.4        2801.9        -231.9         205.1         6.871
map   2  56      0.999735      150655.5        2813.7        -231.4         194.2         6.852
map   2  57      0.999801      159143.7        2830.0        -239.7         234.8         6.910
map   2  58      0.999760      150942.3        2737.4        -235.9         222.5         6.856
map   2  59      0.999721      146915.7        2671.6        -234.6         211.8         6.830
map   2  60      0.999772      149607.0        2665.3        -241.7         218.5         6.915
map   2  61      0.999725      152276.0        2783.3        -232.3         203.6         6.822
map   2  62      0.999724      153361.4        2854.0        -228.6         192.6         6.855
map   2  63      0.999797      154504.6        2707.4        -242.9         235.0         6.905
map   2  64      0.999748      147278.9        2689.2        -235.7         222.4         6.865
map   2  65      0.999749      150131.0        2642.5        -240.0         212.3         6.880
map   2  66      0.999755      147663.1        2660.5        -240.6         218.1         6.887
map   2  67      0.999756      150758.0        2701.4        -237.7         204.4         6.905
map   2  68      0.999722      149492.3        2832.2        -226.8         192.8         6.861
map   2  69      0.999811      154256.0        2714.7        -242.4         235.5         6.910
map   2  70      0.999775      155397.0        2787.3        -239.0         222.9         6.887
map   2  71      0.999728      145615.0        2606.0        -236.8         212.4         6.853
map   2  72      0.999759      148824.6        2702.7        -235.7         218.9         6.874
map   2  73      0.999737      151566.4        2755.9        -234.3         204.5         6.853
map   2  74      0.999732      152595.8        2829.8        -229.5         193.0         6.850
map   2  75      0.999788      161212.4        2877.8        -234.1         234.0         6.881
map   2  76      0.999755      148372.7        2676.1        -236.5         221.1         6.859
map   2  77      0.999737      150456.3        2711.5        -235.3         211.1         6.850
map   2  78      0.999749      149859.5        2641.3        -241.0         217.1         6.903
map   2  79      0.999718      150753.9        2628.7        -232.2         202.9         6.839
map   3   0      0.999746      151566.5        2798.2        -231.6         226.3         6.835
map   3   1      0.999756      149734.3        2816.3        -234.5         212.9         6.870
map   3   2      0.999732      148571.5        2803.0        -228.6         202.0         6.834
map   3   3      0.999780      151921.3        2752.7        -233.6         240.1         6.891
map   3   4      0.999767      149907.5        2744.3        -235.5         228.8         6.897
map   3   5      0.999744      146091.7        2684.7        -237.0         219.1         6.826
map   3   6      0.999756      147782.6        2701.6        -235.4         224.9         6.848
map   3   7      0.999753      149606.0        2823.4        -232.2         211.8         6.868
map   3   8      0.999733      151383.9        2902.6        -226.9         200.5         6.810
map   3   9      0.999795      155882.8        2847.5        -234.7         239.4         6.888
map   3  10      0.999747      148035.0        2691.7        -235.8         227.6         6.843
map   3  11      0.999751      153281.6        2834.7        -235.8         217.6         6.841
map   3  12      0.999771      150745.6        2716.9        -242.2         224.1         6.880
map   3  13      0.999743      150226.5        2808.5        -231.8         210.0         6.843
map   3  14      0.999741      147851.9        2828.7        -228.9         199.6         6.859
map   3  15      0.999789      152656.6        2772.5        -234.9         239.6         6.858
map   3  16      0.999787      154868.0        2837.8        -234.9         228.5         6.870
map   3  17      0.999764      153909.4        2809.8        -237.3         218.5         6.853
map   3  18      0.999763      151218.1        2756.4        -238.4         224.5         6.878
map   3  19      0.999737      145450.5        2649.7        -237.0         210.2         6.862
map   3  20      0.999728      150037.0        2816.0        -229.6         199.6         6.855
map   3  21      0.999772      153587.9        2869.8        -230.4         238.4         6.840
map   3  22      0.999740      145512.8        2703.9        -233.2         226.7         6.845
map   3  23      0.999744      153282.9        2846.9        -234.7         216.8         6.860
map   3  24      0.999743      146735.4        2646.1        -239.2         223.0         6.865
map   3  25      0.999764      154773.8        2792.6        -241.2         208.9         6.922
map   3  26      0.999725      153234.1        2874.0        -230.6         197.8         6.851
map   3  27      0.999807      150655.3        2782.3        -235.6         238.8         6.895
map   3  28      0.999775      151889.7        2783.4        -237.6         226.9         6.907
map   3  29      0.999759      147953.3        2676.9        -241.5         216.9         6.895
map   3  30      0.999760      151701.0        2773.4        -238.5         223.0         6.842
map   3  31      0.999733      149155.0        2799.1        -233.2         208.6         6.877
map   3  32      0.999733      149243.4        2844.7        -229.0         198.2         6.851
map   3  33      0.999789      156493.5        2858.3        -236.3         238.8         6.889
map   3  34      0.999750      146858.5        2708.4        -234.3         227.3         6.855
map   3  35      0.999754      150194.3        2726.1        -240.7         217.0         6.864
map   3  36      0.999775      151348.3        2753.8        -238.8         223.8         6.869
map   3  37      0.999755      150062.3        2832.5        -233.2         209.5         6.869
map   3  38      0.999747      150421.8        2770.1        -232.7         198.7         6.869
map   3  39      0.999799      152815.3        2750.7        -237.3         238.1         6.897
map   3  40      0.999756      149376.2        2709.5        -236.9         225.8         6.887
map   3  41      0.999772      150170.0        2683.3        -243.4         216.2         6.874
map   3  42      0.999762      151146.2        2757.7        -235.8         222.0         6.851
map   3  43      0.999765      151635.7        2779.9        -238.0         207.9         6.866
map   3  44      0.999723      142847.5        2689.3        -230.2         196.8         6.828
map   3  45      0.999785      155042.5        2765.8        -234.7         237.9         6.865
map   3  46      0.999740      148804.8        2636.9        -236.0         225.9         6.834
map   3  47      0.999755      153752.8        2747.2        -237.8         216.5         6.883
map   3  48      0.999780      151190.1        2598.4        -248.1         222.7         6.943
map   3  49      0.999740      148875.5        2741.5        -233.6         208.4         6.864
map   3  50      0.999736      150055.3        2784.3        -231.2         197.6         6.845
map   3  51      0.999786      151067.4        2776.9        -232.0         238.6         6.861
map   3  52      0.999753      148434.2        2673.9        -237.6         226.7         6.865
map   3  53      0.999757      149703.2        2671.2        -243.6         216.7         6.888
map   3  54      0.999772      148373.8        2633.3        -242.1         223.2         6.893
map   3  55      0.999745      150877.7        2703.8        -239.2         208.6         6.889
map   3  56      0.999737      149525.1        2767.5        -231.5         198.2         6.843
map   3  57      0.999785      161072.7        2911.3        -234.0         237.2         6.835
map   3  58      0.999778      151514.4        2761.5        -236.4         226.0         6.902
map   3  59      0.999772      150440.0        2682.0        -240.5         216.1         6.892
map   3  60      0.999758      150867.7        2699.6        -240.0         221.2         6.850
map   3  61      0.999741      149426.9        2737.3        -235.7         207.4         6.895
map   3  62      0.999719      149606.7        2764.3        -231.0         196.4         6.892
map   3  63      0.999796      153706.3        2707.5        -237.9         237.5         6.909
map   3  64      0.999769      151623.6        2709.2        -239.0         225.4         6.873
map   3  65      0.999762      149935.5        2677.4        -238.7         215.7         6.899
map   3  66      0.999780      156432.9        2810.4        -239.8         221.5         6.900
map   3  67      0.999757      154179.9        2828.7        -235.1         207.6         6.867
map   3  68      0.999747      146182.2        2710.4        -230.3         196.7         6.869
map   3  69      0.999785      158610.4        2813.1        -235.7         237.4         6.858
map   3  70      0.999765      151563.2        2708.7        -237.0         226.0         6.849
map   3  71      0.999769      154474.6        2684.1        -244.2         216.2         6.874
map   3  72      0.999750      151044.9        2651.2        -240.3         221.6         6.869
map   3  73      0.999747      155321.3        2788.7        -237.7         207.9         6.871
map   3  74      0.999738      150293.7        2807.7        -228.7         197.3         6.866
map   3  75      0.999781      157872.4        2780.5        -239.2         236.7         6.864
map   3  76      0.999754      152783.6        2725.9        -237.7         224.6         6.869
map   3  77      0.999755      154515.8        2775.0        -238.5         214.8         6.881
map   3  78      0.999765      152013.8        2716.6        -236.9         220.8         6.901
map   3  79      0.999714      148373.4        2511.3        -234.8         206.2         6.845
map   4   0      0.999771      148650.5        2763.1        -242.1         225.5         6.897
map   4   1      0.999738      149106.4        2834.6        -236.0         211.5         6.834
map   4   2      0.999719      150664.7        2877.2        -234.0         200.3         6.840
map   4   3      0.999790      153766.8        2891.3        -235.7         239.9         6.853
map   4   4      0.999765      152668.7        2837.5        -241.6         228.2         6.856
map   4   5      0.999760      149010.1        2747.4        -245.2         217.9         6.851
map   4   6      0.999761      154061.2        2801.7        -244.0         224.1         6.857
map   4   7      0.999756      150227.9        2818.8        -240.6         210.1         6.875
map   4   8      0.999731      148271.1        2835.6        -232.4         198.9         6.839
map   4   9      0.999788      154551.7        2852.6        -242.0         238.9         6.862
map   4  10      0.999764      149442.9        2812.1        -241.2         226.7         6.853
map   4  11      0.999750      150416.2        2751.3        -242.8         216.7         6.871
map   4  12      0.999761      149292.3        2679.7        -246.6         222.9         6.876
map   4  13      0.999749      152021.3        2843.7        -241.6         208.2         6.877
map   4  14      0.999707      149967.4        2806.6        -235.6         196.8         6.852
map   4  15      0.999764      151736.0        2741.4        -240.7         238.8         6.864
map   4  16      0.999767      151844.8        2736.2        -246.5         227.0         6.887
map   4  17      0.999737      147360.0        2680.1        -243.4         216.7         6.879
map   4  18      0.999774      155401.7        2787.3        -247.9         223.2         6.878
map   4  19      0.999735      148268.2        2736.6        -240.5         208.6         6.853
map   4  20      0.999712      149845.1        2808.9        -233.2         197.5         6.862
map   4  21      0.999778      154666.3        2839.9        -238.9         238.0         6.859
map   4  22      0.999762      151196.8        2701.1        -246.7         225.9         6.887
map   4  23      0.999742      147332.3        2701.2        -242.4         215.6         6.863
map   4  24      0.999766      149383.7        2766.5        -243.9         221.8         6.884
map   4  25      0.999720      149936.9        2779.1        -238.4         206.7         6.838
map   4  26      0.999712      150159.0        2802.8        -236.7         195.7         6.859
map   4  27      0.999783      153930.1        2874.5        -237.6         238.1         6.867
map   4  28      0.999755      148699.3        2694.6        -244.4         225.8         6.864
map   4  29      0.999748      150404.5        2803.6        -241.0         215.7         6.866
map   4  30      0.999750      145688.8        2711.6        -239.3         221.8         6.871
map   4  31      0.999727      149711.4        2834.9        -236.2         206.8         6.832
map   4  32      0.999722      149210.1        2788.6        -237.4         196.1         6.849
map   4  33      0.999759      150270.3        2755.5        -238.1         238.0         6.851
map   4  34      0.999752      148645.9        2705.5        -241.3         226.0         6.831
map   4  35      0.999746      150375.3        2747.0        -243.4         215.7         6.834
map   4  36      0.999747      146795.0        2643.0        -246.8         221.9         6.874
map   4  37      0.999741      150373.6        2817.9        -238.9         207.7         6.871
map   4  38      0.999735      148502.7        2832.0        -234.0         196.9         6.865
map   4  39      0.999779      160833.4        2962.9        -235.2         236.9         6.854
map   4  40      0.999745      147961.9        2650.5        -242.9         224.8         6.849
map   4  41      0.999765      151721.1        2730.4        -248.0         214.7         6.893
map   4  42      0.999756      153638.9        2773.7        -245.7         220.7         6.848
map   4  43      0.999715      149822.9        2829.7        -235.9         205.6         6.822
map   4  44      0.999711      148937.3        2741.6        -235.9         194.9         6.853
map   4  45      0.999792      158210.8        2913.3        -236.4         237.6         6.842
map   4  46      0.999760      151565.3        2758.2        -240.8         225.3         6.853
map   4  47      0.999744      144791.9        2652.3        -242.3         215.1         6.867
map   4  48      0.999766      150183.2        2756.5        -243.1         221.1         6.892
map   4  49      0.999742      153065.8        2818.9        -237.4         206.7         6.852
map   4  50      0.999720      150297.3        2786.1        -237.1         195.5         6.880
map   4  51      0.999792      155352.0        2773.4        -247.3         237.8         6.920
map   4  52      0.999754      148057.0        2682.2        -243.3         225.8         6.873
map   4  53      0.999760      147227.2        2680.1        -244.7         216.0         6.883
map   4  54      0.999776      154417.0        2786.7        -243.5         221.9         6.894
map   4  55      0.999731      147920.8        2727.0        -238.9         207.1         6.873
map   4  56      0.999731      149539.8        2792.1        -236.0         196.4         6.852
map   4  57      0.999760      151449.5        2700.6        -244.0         236.7         6.865
map   4  58      0.999762      147896.3        2741.5        -238.3         224.9         6.860
map   4  59      0.999757      148965.2        2599.7        -250.8         214.3         6.916
map   4  60      0.999746      145419.7        2564.4        -247.0         220.7         6.886
map   4  61      0.999715      148228.3        2751.7        -235.5         205.5         6.833
map   4  62      0.999728      150585.7        2806.1        -235.4         195.0         6.889
map   4  63      0.999783      161660.4        2882.2        -241.5         236.8         6.910
map   4  64      0.999756      149756.9        2693.6        -243.7         224.4         6.873
map   4  65      0.999731      149559.6        2654.9        -242.6         214.0         6.867
map   4  66      0.999763      147318.9        2671.9        -242.5         220.7         6.902
map   4  67      0.999739      150285.4        2747.2        -240.5         206.1         6.875
map   4  68      0.999726      148525.3        2772.4        -234.3         195.1         6.866
map   4  69      0.999783      156814.7        2791.3        -240.5         237.1         6.891
map   4  70      0.999767      149084.4        2705.6        -240.6         225.2         6.890
map   4  71      0.999732      151310.7        2769.3        -238.7         214.5         6.826
map   4  72      0.999761      149745.7        2717.0        -241.8         221.0         6.874
map   4  73      0.999709      149687.9        2777.2        -235.7         206.0         6.826
map   4  74      0.999732      150356.8        2815.4        -233.8         195.9         6.886
map   4  75      0.999760      152507.0        2642.3        -247.9         236.2         6.881
map   4  76      0.999742      148024.9        2656.0        -243.0         223.9         6.858
map   4  77      0.999739      150583.2        2712.1        -241.4         213.4         6.851
map   4  78      0.999757      152198.8        2680.6        -247.3         220.3         6.879
map   4  79      0.999728      151217.7        2667.8        -236.3         205.2         6.867
map   5   0      0.999766      151790.4        2799.4        -240.4         228.8         6.868
map   5   1      0.999731      146576.4        2766.0        -236.2         214.8         6.812
map   5   2      0.999737      151190.1        2830.2        -237.8         204.3         6.874
map   5   3      0.999800      158697.7        2905.8        -236.8         242.6         6.854
map   5   4      0.999771      150837.1        2773.2        -240.8         231.1         6.885
map   5   5      0.999763      148282.5        2811.3        -239.3         221.7         6.864
map   5   6      0.999750      146713.8        2797.6        -235.6         227.6         6.840
map   5   7      0.999751      151761.0        2835.8        -241.0         213.6         6.870
map   5   8      0.999722      147228.2        2782.0        -237.8         202.5         6.831
map   5   9      0.999796      151671.2        2771.0        -244.1         241.9         6.875
map   5  10      0.999759      150141.5        2740.8        -241.1         229.5         6.861
